# Force and moment coefficients
# dragDir       : (8.66019053e-01 0.00000000e+00 5.00011000e-01)
# sideDir       : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# liftDir       : (-5.00011000e-01 0.00000000e+00 8.66019053e-01)
# rollAxis      : (8.66019053e-01 0.00000000e+00 5.00011000e-01)
# pitchAxis     : (0.00000000e+00 1.00000000e+00 -0.00000000e+00)
# yawAxis       : (-5.00011000e-01 0.00000000e+00 8.66019053e-01)
# magUInf       : 1.00000000e+00
# lRef          : 4.00040000e-02
# Aref          : 3.21484300e-04
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
1060            	5.30028713e-01	2.65535764e-01	2.64492950e-01	3.13509047e-01	1.63204795e-01	1.50304252e-01	6.45027174e-03	5.21406869e-04	-1.28685021e-03	3.43529578e-03	4.30797678e-04	3.00449811e-03
1070            	5.30472101e-01	2.65555467e-01	2.64916634e-01	3.14005555e-01	1.63242426e-01	1.50763129e-01	6.23964838e-03	3.19416090e-04	-1.36873875e-03	4.10872144e-03	6.85621972e-04	3.42309947e-03
1080            	5.30543328e-01	2.65381487e-01	2.65161842e-01	3.14554006e-01	1.63368352e-01	1.51185653e-01	6.09134940e-03	1.09822498e-04	-1.39216404e-03	4.87282843e-03	1.04425018e-03	3.82857825e-03
1090            	5.30505043e-01	2.65310401e-01	2.65194641e-01	3.15103140e-01	1.63573342e-01	1.51529798e-01	6.02177201e-03	5.78799815e-05	-1.36447161e-03	5.23761853e-03	1.25433765e-03	3.98328088e-03
1100            	5.30542271e-01	2.65439547e-01	2.65102724e-01	3.16107191e-01	1.63957171e-01	1.52150020e-01	5.90357543e-03	1.68411129e-04	-1.25749595e-03	5.04624316e-03	1.26562563e-03	3.78061753e-03
1110            	5.30884824e-01	2.65801625e-01	2.65083199e-01	3.17179847e-01	1.64396089e-01	1.52783759e-01	5.80616496e-03	3.59212810e-04	-1.06809378e-03	4.21135658e-03	1.03758451e-03	3.17377206e-03
1120            	5.31330447e-01	2.66202754e-01	2.65127694e-01	3.17533162e-01	1.64749941e-01	1.52783221e-01	5.98335999e-03	5.37530055e-04	-9.05693097e-04	2.74122484e-03	4.64919322e-04	2.27630551e-03
1130            	5.32004786e-01	2.66497691e-01	2.65507095e-01	3.18572881e-01	1.65461517e-01	1.53111364e-01	6.17507662e-03	4.95297826e-04	-7.03386086e-04	1.91482428e-03	2.54026055e-04	1.66079823e-03
1140            	5.33066146e-01	2.66765347e-01	2.66300799e-01	3.20378868e-01	1.66292492e-01	1.54086377e-01	6.10305759e-03	2.32273515e-04	-4.77036681e-04	2.04527414e-03	5.45600387e-04	1.49967375e-03
1150            	5.33914367e-01	2.67005497e-01	2.66908870e-01	3.20901196e-01	1.66556718e-01	1.54344478e-01	6.10612020e-03	4.83135449e-05	-4.49801026e-04	2.17660367e-03	6.38500811e-04	1.53810286e-03
1160            	5.34395518e-01	2.67183171e-01	2.67212347e-01	3.20226619e-01	1.66305066e-01	1.53921553e-01	6.19175625e-03	-1.45883021e-05	-6.01699057e-04	2.53386922e-03	6.65235555e-04	1.86863367e-03
1170            	5.34886399e-01	2.67400794e-01	2.67485605e-01	3.19288490e-01	1.65809031e-01	1.53479460e-01	6.16478555e-03	-4.24052963e-05	-7.41505581e-04	3.03593933e-03	7.76464086e-04	2.25947525e-03
1180            	5.35224935e-01	2.67533713e-01	2.67691223e-01	3.19368439e-01	1.65596493e-01	1.53771946e-01	5.91227368e-03	-7.87550345e-05	-7.77222983e-04	4.14023485e-03	1.29289444e-03	2.84734041e-03
1190            	5.35346571e-01	2.67691759e-01	2.67654812e-01	3.20036305e-01	1.65728926e-01	1.54307379e-01	5.71077363e-03	1.84736515e-05	-8.36294700e-04	5.23126187e-03	1.77933623e-03	3.45192563e-03
1200            	5.35171468e-01	2.67827927e-01	2.67343541e-01	3.20440004e-01	1.66181766e-01	1.54258238e-01	5.96176424e-03	2.42192762e-04	-9.68368939e-04	4.60598457e-03	1.33462335e-03	3.27136122e-03
1210            	5.34685138e-01	2.67758410e-01	2.66926728e-01	3.21888052e-01	1.67265164e-01	1.54622888e-01	6.32113783e-03	4.15840805e-04	-1.01490409e-03	3.57072206e-03	7.70456937e-04	2.80026513e-03
1220            	5.34372614e-01	2.67786083e-01	2.66586531e-01	3.23728062e-01	1.68334447e-01	1.55393614e-01	6.47041645e-03	5.99775867e-04	-9.73268750e-04	2.98540530e-03	5.19433900e-04	2.46597140e-03
1230            	5.34329749e-01	2.67887934e-01	2.66441815e-01	3.24735467e-01	1.69043388e-01	1.55692080e-01	6.67565402e-03	7.23059099e-04	-8.74043240e-04	2.21756727e-03	2.34740397e-04	1.98282688e-03
1240            	5.34665240e-01	2.67992360e-01	2.66672880e-01	3.25924421e-01	1.69656331e-01	1.56268090e-01	6.69412004e-03	6.59739840e-04	-6.95564239e-04	1.86049903e-03	2.34685278e-04	1.62581376e-03
1250            	5.35349421e-01	2.68137910e-01	2.67211511e-01	3.26442508e-01	1.69776043e-01	1.56666465e-01	6.55478892e-03	4.63199461e-04	-5.62643112e-04	1.52817661e-03	2.01445195e-04	1.32673142e-03
1260            	5.36385710e-01	2.68265232e-01	2.68120479e-01	3.26819055e-01	1.69911191e-01	1.56907863e-01	6.50166388e-03	7.23765711e-05	-3.97881900e-04	1.18713350e-03	1.95684848e-04	9.91448648e-04
1270            	5.37870326e-01	2.68622168e-01	2.69248158e-01	3.27926700e-01	1.70352076e-01	1.57574624e-01	6.38872599e-03	-3.12995279e-04	-2.02853917e-04	1.52093210e-03	5.57612131e-04	9.63319965e-04
1280            	5.39175245e-01	2.69332114e-01	2.69843131e-01	3.28563250e-01	1.70533315e-01	1.58029935e-01	6.25168996e-03	-2.55508402e-04	-1.54779860e-04	1.94169745e-03	8.16068865e-04	1.12562859e-03
1290            	5.39911214e-01	2.70216354e-01	2.69694860e-01	3.28265449e-01	1.70299754e-01	1.57965695e-01	6.16702912e-03	2.60746803e-04	-3.34506627e-04	2.36523559e-03	8.48111170e-04	1.51712442e-03
1300            	5.40170841e-01	2.70947076e-01	2.69223766e-01	3.28378221e-01	1.70404151e-01	1.57974069e-01	6.21504115e-03	8.61655091e-04	-6.08639027e-04	2.08785352e-03	4.35287733e-04	1.65256579e-03
1310            	5.39888882e-01	2.71259159e-01	2.68629723e-01	3.29461107e-01	1.71089073e-01	1.58372034e-01	6.35851940e-03	1.31471826e-03	-8.18424087e-04	5.93562483e-04	-5.21642845e-04	1.11520533e-03
1320            	5.39528540e-01	2.71316619e-01	2.68211921e-01	3.30361110e-01	1.71565495e-01	1.58795615e-01	6.38494017e-03	1.55234908e-03	-9.15068947e-04	-2.78438237e-04	-1.05428807e-03	7.75849828e-04
1330            	5.39293195e-01	2.71214085e-01	2.68079110e-01	3.29995022e-01	1.71219484e-01	1.58775538e-01	6.22197325e-03	1.56748783e-03	-9.12799085e-04	2.43676302e-04	-7.90960934e-04	1.03463724e-03
1340            	5.39207711e-01	2.70864297e-01	2.68343414e-01	3.29872259e-01	1.71038581e-01	1.58833677e-01	6.10245176e-03	1.26044145e-03	-8.61872391e-04	5.79323715e-04	-5.72210533e-04	1.15153425e-03
